25,140,83,3,90,2019-03-16 00:00:00,2019-03-16 21:12:00,140,a696945e7053af62,del,30
32,689,183,1,3,2019-03-16 00:00:00,2019-03-16 11:30:00,689,ab0c6b16e41f44b0,del,3
84,689,183,5,15,2019-03-26 00:00:00,2019-03-23 11:23:00,689,ab0c6b16e41f44b0,del,3
83,427,182,5,20,2019-03-29 00:00:00,2019-03-18 12:09:00,427,ab0c6b16e41f44b0,del,4
85,689,183,5,15,2019-03-26 00:00:00,2019-03-23 11:23:00,689,ab0c6b16e41f44b0,del,3
28,500,190,1,29,2019-03-12 00:00:00,2019-03-12 07:39:00,,ab0c6b16e41f44b0,del,29
29,500,188,1,21,2019-03-12 00:00:00,2019-03-12 07:40:00,,ab0c6b16e41f44b0,del,21
31,689,182,1,4,2019-03-13 00:00:00,2019-03-13 09:30:00,,ab0c6b16e41f44b0,del,4
91,61,176,9,27,2019-04-04 00:00:00,2019-08-14 19:13:00,140,447f3df9c7240c3c,del,3
59,140,81,3,90,2019-03-19 00:00:00,2019-03-16 08:52:00,140,ab0c6b16e41f44b0,del,30
94,61,182,2,8,2019-04-04 00:00:00,2019-03-29 12:34:00,61,a696945e7053af62,del,4
56,427,185,5,15,2019-03-22 00:00:00,2019-03-15 20:38:00,,874da9a893938146,del,3
57,427,84,5,125,2019-03-22 00:00:00,2019-03-15 20:38:00,,874da9a893938146,del,25
27,500,189,1,20,2019-03-12 00:00:00,2019-03-12 07:39:00,,ab0c6b16e41f44b0,del,20
49,500,100,1,10,2019-03-20 00:00:00,2019-03-20 19:07:00,500,a696945e7053af62,del,10
50,500,100,1,10,2019-03-23 00:00:00,2019-03-23 18:43:00,500,a696945e7053af62,del,10
65,464,3,5,23,2019-03-25 00:00:00,2019-03-17 08:54:00,464,ab0c6b16e41f44b0,"",23
99,689,8,5,40,2019-08-20 00:00:00,2019-08-12 16:27:00,689,3924fd504ff1ea2d,,8
100,689,8,5,40,2019-08-21 00:00:00,2019-08-12 16:27:00,689,3924fd504ff1ea2d,,8
103,61,182,2,8,2019-04-02 00:00:00,2019-08-13 18:05:00,140,3924fd504ff1ea2d,,4
104,61,176,1,3,2019-08-20 00:00:00,2019-08-13 18:06:00,140,3924fd504ff1ea2d,,3
102,689,176,1,3,2019-08-22 00:00:00,2019-08-12 16:27:00,689,3924fd504ff1ea2d,del,3
101,689,8,5,40,2019-08-22 00:00:00,2019-08-12 16:27:00,689,3924fd504ff1ea2d,del,8
93,61,182,2,8,2019-04-05 00:00:00,2019-03-29 12:34:00,61,a696945e7053af62,del,4
107,528,97,10,150,2020-04-06 00:00:00,2020-03-30 06:20:00,528,70566f4ac30bd154,,15
106,528,97,10,150,2020-04-07 00:00:00,2020-03-30 06:20:00,528,70566f4ac30bd154,,15
108,4,3,1,20,2020-04-06 00:00:00,2020-04-03 05:43:00,4,70566f4ac30bd154,,20
110,15,3,1,20,2020-05-04 00:00:00,2020-04-26 07:13:00,15,70566f4ac30bd154,del,20
111,17,3,1,20,2020-05-04 00:00:00,2020-04-27 09:43:00,17,b1aef469408b5b2e,,20
112,18,181,10,40,2020-05-04 00:00:00,2020-04-27 06:47:00,18,6b7784294592c43c,,4
113,18,180,10,50,2020-05-04 00:00:00,2020-04-27 06:48:00,18,6b7784294592c43c,,5
114,18,180,10,50,2020-05-06 00:00:00,2020-04-27 06:48:00,18,6b7784294592c43c,,5
125,16,133,1,16,2020-06-03 00:00:00,2020-05-29 15:04:49.362734,16,70566f4ac30bd154,,16
126,16,176,1,3,2020-06-03 00:00:00,2020-05-29 15:04:49.362734,16,70566f4ac30bd154,,3
127,16,3,1,20,2020-06-04 00:00:00,2020-05-29 15:04:49.747148,16,70566f4ac30bd154,,20
128,16,133,1,16,2020-06-04 00:00:00,2020-05-29 15:04:49.747148,16,70566f4ac30bd154,,16
129,16,176,1,3,2020-06-04 00:00:00,2020-05-29 15:04:49.747148,16,70566f4ac30bd154,,3
130,16,3,1,20,2020-06-05 00:00:00,2020-05-29 15:04:50.133063,16,70566f4ac30bd154,,20
131,16,133,1,16,2020-06-05 00:00:00,2020-05-29 15:04:50.133063,16,70566f4ac30bd154,,16
132,16,176,1,3,2020-06-05 00:00:00,2020-05-29 15:04:50.133063,16,70566f4ac30bd154,,3
115,16,3,1,20,2020-05-29 00:00:00,2020-05-29 15:05:00,16,70566f4ac30bd154,done,20
116,16,133,1,16,2020-05-29 00:00:00,2020-05-29 15:05:00,16,70566f4ac30bd154,done,16
117,16,176,1,3,2020-05-29 00:00:00,2020-05-29 15:05:00,16,70566f4ac30bd154,done,3
121,16,3,1,20,2020-06-02 00:00:00,2020-05-29 15:04:48.97752,16,70566f4ac30bd154,del,20
120,16,176,1,3,2020-05-31 00:00:00,2020-05-31 08:12:00,16,70566f4ac30bd154,done,3
118,16,3,1,20,2020-06-01 00:00:00,2020-06-01 10:40:00,16,b1aef469408b5b2e,done,20
119,16,133,1,16,2020-06-01 00:00:00,2020-06-01 10:40:00,16,b1aef469408b5b2e,done,16
142,53,100,2,20,2020-06-17 00:00:00,2020-06-17 14:00:00,53,cb99776f4779ac6d,done,10
6,53,97,3,50,2019-03-10 00:00:00,2019-03-10 13:19:00,,ab0c6b16e41f44b0,del,
7,53,83,3,50,2019-03-10 00:00:00,2019-03-10 13:29:00,,ab0c6b16e41f44b0,del,
36,716,183,11,33,2019-03-12 00:00:00,2019-03-12 18:05:00,,aa3130d9ed20b81a,del,3
39,140,83,3,105,2019-03-19 00:00:00,2019-03-14 07:49:00,,ab0c6b16e41f44b0,del,35
40,689,185,5,15,2019-03-18 00:00:00,2019-03-14 20:42:00,,f962f6723f86cb26,del,3
41,689,185,5,15,2019-03-19 00:00:00,2019-03-14 20:42:00,,f962f6723f86cb26,del,3
136,53,100,2,20,2020-06-22 00:00:00,2020-06-17 13:59:36.958217,53,447f3df9c7240c3c,del,10
137,53,100,2,20,2020-06-23 00:00:00,2020-06-17 13:59:37.350225,53,447f3df9c7240c3c,del,10
138,53,100,2,20,2020-06-24 00:00:00,2020-06-17 13:59:37.717256,53,447f3df9c7240c3c,del,10
139,53,100,2,20,2020-06-25 00:00:00,2020-06-17 13:59:38.083992,53,447f3df9c7240c3c,del,10
140,53,100,2,20,2020-06-26 00:00:00,2020-06-17 13:59:38.450665,53,447f3df9c7240c3c,del,10
141,53,100,2,20,2020-06-27 00:00:00,2020-06-17 13:59:38.818355,53,447f3df9c7240c3c,del,10
133,16,3,1,20,2020-06-06 00:00:00,2020-05-29 15:04:50.517689,16,70566f4ac30bd154,del,20
134,16,133,1,16,2020-06-06 00:00:00,2020-05-29 15:04:50.517689,16,70566f4ac30bd154,del,16
135,16,176,1,3,2020-06-06 00:00:00,2020-05-29 15:04:50.517689,16,70566f4ac30bd154,del,3
122,16,133,1,16,2020-06-02 00:00:00,2020-05-29 15:04:48.97752,16,70566f4ac30bd154,del,16
123,16,176,1,3,2020-06-02 00:00:00,2020-05-29 15:04:48.97752,16,70566f4ac30bd154,del,3
124,16,3,1,20,2020-06-03 00:00:00,2020-05-29 15:04:49.362734,16,70566f4ac30bd154,del,20
147,17,3,1,20,2020-06-26 00:00:00,2020-06-17 17:26:22.113036,17,b1aef469408b5b2e,del,20
148,17,3,1,20,2020-06-27 00:00:00,2020-06-17 17:26:22.399266,17,b1aef469408b5b2e,del,20
143,17,3,1,20,2020-06-22 00:00:00,2020-06-17 17:25:45.198437,17,b1aef469408b5b2e,del,20
144,17,3,1,20,2020-06-23 00:00:00,2020-06-17 17:26:21.257273,17,b1aef469408b5b2e,del,20
145,17,3,1,20,2020-06-24 00:00:00,2020-06-17 17:26:21.542077,17,b1aef469408b5b2e,del,20
146,17,3,1,20,2020-06-25 00:00:00,2020-06-17 17:26:21.828002,17,b1aef469408b5b2e,del,20
151,17,3,1,20,2020-06-24 00:00:00,2020-06-17 21:10:24.979435,17,b1aef469408b5b2e,del,20
152,17,3,1,20,2020-06-25 00:00:00,2020-06-17 21:10:25.272972,17,b1aef469408b5b2e,del,20
153,17,3,1,20,2020-06-26 00:00:00,2020-06-17 21:10:25.563931,17,b1aef469408b5b2e,del,20
154,17,3,1,20,2020-06-27 00:00:00,2020-06-17 21:10:25.999187,17,b1aef469408b5b2e,del,20
156,17,3,1,20,2020-06-24 00:00:00,2020-06-17 21:21:53.357479,17,b1aef469408b5b2e,,20
157,17,3,1,20,2020-06-25 00:00:00,2020-06-17 21:21:53.842356,17,b1aef469408b5b2e,,20
159,17,3,1,20,2020-06-27 00:00:00,2020-06-17 21:21:54.573275,17,b1aef469408b5b2e,,20
160,53,100,2,20,2020-06-23 00:00:00,2020-06-18 07:52:29.148882,53,cb99776f4779ac6d,del,10
161,53,100,2,20,2020-06-24 00:00:00,2020-06-18 07:52:29.446706,53,cb99776f4779ac6d,del,10
155,53,100,2,20,2020-06-22 00:00:00,2020-06-17 18:16:42.042458,53,cb99776f4779ac6d,del,10
150,17,3,1,20,2020-06-23 00:00:00,2020-06-23 19:29:00,17,b1aef469408b5b2e,done,20
149,17,3,1,20,2020-06-19 00:00:00,2020-06-19 14:42:00,17,b1aef469408b5b2e,done,20
98,689,8,5,40,2019-08-19 00:00:00,2019-08-12 16:27:00,689,3924fd504ff1ea2d,del,8
158,17,3,1,20,2020-06-26 00:00:00,2020-06-26 20:33:00,17,b1aef469408b5b2e,done,20
95,61,182,4,16,2019-04-03 00:00:00,2019-03-29 12:35:00,61,a696945e7053af62,del,4
96,61,182,2,8,2019-04-02 00:00:00,2019-03-29 12:35:00,61,a696945e7053af62,del,4
97,61,182,2,8,2019-04-01 00:00:00,2019-03-29 12:35:00,61,a696945e7053af62,del,4
162,53,100,2,20,2020-06-25 00:00:00,2020-06-18 07:52:29.737318,53,cb99776f4779ac6d,del,10
163,53,100,2,20,2020-06-26 00:00:00,2020-06-18 07:52:30.025434,53,cb99776f4779ac6d,del,10
164,53,100,2,20,2020-06-27 00:00:00,2020-06-18 07:52:30.31494,53,cb99776f4779ac6d,del,10
165,16,3,1,20,2020-06-22 00:00:00,2020-06-19 09:54:24.004018,16,70566f4ac30bd154,,20
166,16,133,1,16,2020-06-22 00:00:00,2020-06-19 09:54:24.004018,16,70566f4ac30bd154,,16
167,16,176,1,3,2020-06-22 00:00:00,2020-06-19 09:54:24.004018,16,70566f4ac30bd154,,3
168,16,3,1,20,2020-06-23 00:00:00,2020-06-19 09:54:24.344966,16,70566f4ac30bd154,,20
169,16,133,1,16,2020-06-23 00:00:00,2020-06-19 09:54:24.344966,16,70566f4ac30bd154,,16
170,16,176,1,3,2020-06-23 00:00:00,2020-06-19 09:54:24.344966,16,70566f4ac30bd154,,3
171,16,3,1,20,2020-06-24 00:00:00,2020-06-19 09:54:24.635355,16,70566f4ac30bd154,,20
172,16,133,1,16,2020-06-24 00:00:00,2020-06-19 09:54:24.635355,16,70566f4ac30bd154,,16
173,16,176,1,3,2020-06-24 00:00:00,2020-06-19 09:54:24.635355,16,70566f4ac30bd154,,3
80,427,183,5,15,2019-03-27 00:00:00,2019-03-18 12:08:00,427,ab0c6b16e41f44b0,del,3
81,427,183,5,15,2019-03-28 00:00:00,2019-03-18 12:08:00,427,ab0c6b16e41f44b0,del,3
82,427,183,5,15,2019-03-29 00:00:00,2019-03-18 12:08:00,427,ab0c6b16e41f44b0,del,3
174,16,3,1,20,2020-06-25 00:00:00,2020-06-19 09:54:24.924535,16,70566f4ac30bd154,del,20
175,16,133,1,16,2020-06-25 00:00:00,2020-06-19 09:54:24.924535,16,70566f4ac30bd154,del,16
176,16,176,1,3,2020-06-25 00:00:00,2020-06-19 09:54:24.924535,16,70566f4ac30bd154,del,3
177,16,3,1,20,2020-06-26 00:00:00,2020-06-19 09:54:25.212256,16,70566f4ac30bd154,del,20
178,16,133,1,16,2020-06-26 00:00:00,2020-06-19 09:54:25.212256,16,70566f4ac30bd154,del,16
179,16,176,1,3,2020-06-26 00:00:00,2020-06-19 09:54:25.212256,16,70566f4ac30bd154,del,3
180,16,3,1,20,2020-06-27 00:00:00,2020-06-19 09:54:25.501685,16,70566f4ac30bd154,del,20
181,16,133,1,16,2020-06-27 00:00:00,2020-06-19 09:54:25.501685,16,70566f4ac30bd154,del,16
182,16,176,1,3,2020-06-27 00:00:00,2020-06-19 09:54:25.501685,16,70566f4ac30bd154,del,3
183,17,3,1,20,2020-06-22 00:00:00,2020-06-19 17:05:06.663687,17,b1aef469408b5b2e,,20
195,464,3,1,23,2020-06-24 00:00:00,2020-06-20 07:39:21.491456,464,"",,23
196,464,132,1,9,2020-06-24 00:00:00,2020-06-20 07:39:21.491456,464,"",,9
197,464,3,1,23,2020-06-25 00:00:00,2020-06-20 07:39:21.82148,464,"",,23
198,464,132,1,9,2020-06-25 00:00:00,2020-06-20 07:39:21.82148,464,"",,9
199,464,3,1,23,2020-06-26 00:00:00,2020-06-20 07:39:22.154637,464,"",,23
200,464,132,1,9,2020-06-26 00:00:00,2020-06-20 07:39:22.154637,464,"",,9
201,464,3,1,23,2020-06-27 00:00:00,2020-06-20 07:39:22.487554,464,"",,23
190,20,3,1,20,2020-06-27 00:00:00,2020-06-19 14:18:18.482538,20,cb99776f4779ac6d,del,20
189,20,3,1,20,2020-06-26 00:00:00,2020-06-19 14:18:18.177205,20,cb99776f4779ac6d,del,20
186,20,3,1,20,2020-06-23 00:00:00,2020-06-19 14:18:17.281351,20,cb99776f4779ac6d,del,20
207,20,3,1,20,2020-07-03 00:00:00,2020-06-21 14:27:07.325711,20,cb99776f4779ac6d,del,20
208,20,3,1,20,2020-07-04 00:00:00,2020-06-21 14:27:07.688317,20,cb99776f4779ac6d,del,20
204,20,3,1,20,2020-06-30 00:00:00,2020-06-21 14:27:06.237607,20,cb99776f4779ac6d,del,20
205,20,3,1,20,2020-07-01 00:00:00,2020-06-21 14:27:06.5997,20,cb99776f4779ac6d,del,20
206,20,3,1,20,2020-07-02 00:00:00,2020-06-21 14:27:06.963113,20,cb99776f4779ac6d,del,20
188,20,3,1,20,2020-06-25 00:00:00,2020-06-19 14:18:17.879542,20,cb99776f4779ac6d,del,20
203,20,3,1,20,2020-06-29 00:00:00,2020-06-21 14:27:05.861072,20,cb99776f4779ac6d,del,20
213,20,3,1,20,2020-07-03 00:00:00,2020-06-21 15:29:14.269884,20,cb99776f4779ac6d,del,20
214,20,3,1,20,2020-07-04 00:00:00,2020-06-21 15:29:14.550109,20,cb99776f4779ac6d,del,20
212,20,3,1,20,2020-07-02 00:00:00,2020-06-21 15:29:13.987526,20,cb99776f4779ac6d,del,20
210,20,3,1,20,2020-06-30 00:00:00,2020-06-21 15:29:13.428067,20,cb99776f4779ac6d,del,20
211,20,3,1,20,2020-07-01 00:00:00,2020-06-21 15:29:13.70775,20,cb99776f4779ac6d,del,20
187,20,3,1,20,2020-06-24 00:00:00,2020-06-19 14:18:17.580959,20,cb99776f4779ac6d,del,20
209,20,3,1,20,2020-06-29 00:00:00,2020-06-21 15:29:13.121019,20,cb99776f4779ac6d,del,20
218,20,3,1,20,2020-07-02 00:00:00,2020-06-21 15:45:50.593298,20,cb99776f4779ac6d,del,20
219,20,3,1,20,2020-07-03 00:00:00,2020-06-21 15:45:50.900485,20,cb99776f4779ac6d,del,20
220,20,3,1,20,2020-07-04 00:00:00,2020-06-21 15:45:51.207044,20,cb99776f4779ac6d,del,20
215,20,3,1,20,2020-06-29 00:00:00,2020-06-21 15:45:49.667487,20,cb99776f4779ac6d,del,20
216,20,3,1,20,2020-06-30 00:00:00,2020-06-21 15:45:49.979779,20,cb99776f4779ac6d,del,20
217,20,3,1,20,2020-07-01 00:00:00,2020-06-21 15:45:50.287069,20,cb99776f4779ac6d,del,20
